>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
"Start Time","Station","Part","Operator","Elapsed","Product","Head Stack S/N","Disk Pack S/N","Device ID"
"8/18/2017 1:56:45 PM","GUZIK45","HD1-C32","Paul","00:00:17","","HAMR-GEN4","SA0067","77744"

"Date/Time","ZName","Zone Setup","Track #","Head #","Test Name","Head S/N","Iteration ID","Conf","TS_TFCSetup_AE_Sensor_dDEV","TS_TFCSetup_AE_Sensor_dDEV_RTDPower","TS_TFCSetup_AE_Sensor_dDEV_Th","TS_TFCSetup_AE_Sensor_DEV","TS_TFCSetup_AE_Sensor_DEV_RTDPower","TS_TFCSetup_AE_Sensor_DEV_Th","TS_TFCSetup_AE_Sensor_dNMC","TS_TFCSetup_AE_Sensor_dNMC_RTDPower","TS_TFCSetup_AE_Sensor_dNMC_Th","TS_TFCSetup_AE_Sensor_dRMS","TS_TFCSetup_AE_Sensor_dRMS_RTDPower","TS_TFCSetup_AE_Sensor_dRMS_Th","TS_TFCSetup_AE_Sensor_fdDEV","TS_TFCSetup_AE_Sensor_fdDEV_RTDPower","TS_TFCSetup_AE_Sensor_fdNMC","TS_TFCSetup_AE_Sensor_fdNMC_RTDPower","TS_TFCSetup_AE_Sensor_fdRMS","TS_TFCSetup_AE_Sensor_fdRMS_RTDPower","TS_TFCSetup_AE_Sensor_NMC","TS_TFCSetup_AE_Sensor_NMC_RTDPower","TS_TFCSetup_AE_Sensor_NMC_Th","TS_TFCSetup_AE_Sensor_RMS","TS_TFCSetup_AE_Sensor_RMS_RTDPower","TS_TFCSetup_AE_Sensor_RMS_Th","TS_TFCSetup_AEPowerRF0","TS_TFCSetup_AEPowerRF1","TS_TFCSetup_AEPowerRF2","TS_TFCSetup_AEPowerRF3","TS_TFCSetup_MaxPowerAtFreq","TS_TFCSetup_MaxPowerDelta","TS_TFCSetup_MechClearanceReader","TS_TFCSetup_MechClearanceWriter","TS_TFCSetup_R_TDownPower (mW)","TS_TFCSetup_R_TDownPowerIter (mW)","TS_TFCSetup_R_TDownVoltage (V)","TS_TFCSetup_R_TDownVoltage2","TS_TFCSetup_ReadTFCBO (mW)","TS_TFCSetup_ReadTFCBO_V1","TS_TFCSetup_ReadTFCBO_V2","TS_TFCSetup_TA_Sensor_A","TS_TFCSetup_TA_Sensor_A_RTDPower","TS_TFCSetup_TA_Sensor_A_Th","TS_TFCSetup_TA_Sensor_D","TS_TFCSetup_TA_Sensor_D_RTDPower","TS_TFCSetup_TA_Sensor_D_Th","TS_TFCSetup_TD_DetectedBy","TS_TFCSetup_TD_TFC_Power (mW)","TS_TFCSetup_TS_TFC_R (Ohm)","TS_TFCSetup_TS_TFC_R2","TS_TFCSetup_W_TDownPower (mW)","TS_TFCSetup_W_TDownVoltage (V)","TS_TFCSetup_W_TDownVoltage2","TS_TFCSetup_WriteTFCBO (mW)","TS_TFCSetup_WriteTFCBO_V1","TS_TFCSetup_WriteTFCBO_V2"
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,22.0,-6.31767037682192E-02,,,1.39761648075664,,,-4.37093868432633E-02,,,-1.88378182782461E-02,,,-3.48755383191528E-02,,-2.86209134837611E-03,,-6.09812145440878E-03,,0.368681468070659,,,16.2527952476335,,,,,,,,,,,,,,,,,,0,,,0,,,,93.970978332567,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,23.0,4.37093401718693E-02,,,1.48330909035507,,,8.12945420800848E-02,,,-1.55904250647339E-02,,,3.52108574875964E-02,,2.28867478339626E-02,,6.35873471143568E-03,,0.528060251405278,,,16.2222300594313,,,,,,,,,,,,,,,,,,0,,,0,,,,94.9512334595202,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,24.0,-5.00848504754721E-02,,,1.38511646319837,,,-0.120463885860972,,,7.41943975811385E-03,,,-4.13338582927267E-03,,-5.38826059594643E-02,,-2.76142225804722E-03,,0.291887729816427,,,16.236776060367,,,,,,,,,,,,,,,,,,0,,,0,,,,95.9315038452623,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,25.0,6.20208091343205E-03,,,1.39828907132982,,,0.122021385562845,,,2.34464935789901E-02,,,-7.75529915727991E-03,,4.81250912065962E-02,,1.11995378719552E-02,,0.551049117439467,,,16.2865741001352,,,,,,,,,,,,,,,,,,0,,,0,,,,97.0751348267077,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,26.0,3.02247123308342E-02,,,1.46248291797962,,,-7.88945965170082E-02,,,-0.015834856211511,,,9.48629949378001E-03,,-1.89511427947165E-02,,0.001581738893305,,0.383485979869294,,,16.2529426689991,,,,,,,,,,,,,,,,,,0,,,0,,,,98.0553899536608,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,27.0,-1.55681479179945E-02,,,1.43196140435206,,,4.59987486498441E-02,,,5.59758106022357E-03,,,4.71483023105682E-03,,3.07451971967681E-02,,-2.69126447204976E-02,,0.473666998264169,,,16.2639167840647,,,,,,,,,,,,,,,,,,0,,,0,,,,99.0356450806139,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,28.0,2.02786110277358E-02,,,1.47171798392044,,,-1.13161944865527E-02,,,-6.04781655886923E-02,,,-1.03916131556512E-02,,-3.66236974678242E-02,,-6.64679698003566E-03,,0.451481396602373,,,16.1453482588789,,,,,,,,,,,,,,,,,,0,,,0,,,,100.015907836962,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,29.0,-2.67529608979424E-02,,,1.41926791743099,,,-3.34838744056139E-02,,,3.41622305907201E-02,,,-2.70939437827619E-03,,2.48439559750847E-02,,2.28642786675828E-02,,0.385835151104593,,,16.2123244441597,,,,,,,,,,,,,,,,,,0,,,0,,,,100.996178222704,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,30.0,1.60968957102163E-02,,,1.45082616933649,,,-1.44488744153439E-02,,,4.81014575691789E-02,,,3.12409063062854E-03,,-3.54812135667218E-02,,2.07419238886768E-02,,0.357507874419744,,,16.3066282119369,,,,,,,,,,,,,,,,,,0,,,0,,,,101.976425720262,,,,,,,,
"8/18/17 1:56:45 PM","MD","Setup1",144200,1,"Production","C75L",0,31.0,-5.7699628987748E-03,,,1.43951409790879,,,4.73419755562519E-02,,,-8.79292702805422E-02,,,1.23597673324825E-02,,2.85287016467735E-02,,-3.14746359258575E-02,,0.450322302937955,,,16.1342419759334,,,,,,,,,,,,,,,,,,0,,,0,,,,102.95668847661,,,,,,,,
