>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
"Start Time","Station","Part","Operator","Elapsed","Product","Head Stack S/N","Disk Pack S/N","Device ID","Disk ID","Product"
"6/21/2017 3:24:47 PM","HAMR-DET5","WM68-F18-G2","1000134533","00:00:56","Astra_PA5275_A","2","E010R9J002","77508","E010R9J003","Astra_PA5275_A"

"ZName","Zone Setup","Track #","Head #","Head S/N","Iteration ID","Conf","TS_TFCSetup_AEPowerRF0","TS_TFCSetup_AEPowerRF1","TS_TFCSetup_AEPowerRF2","TS_TFCSetup_AEPowerRF3","TS_TFCSetup_AE_Sensor_DEV","TS_TFCSetup_AE_Sensor_DEV_RTDPower","TS_TFCSetup_AE_Sensor_DEV_Th","TS_TFCSetup_AE_Sensor_NMC","TS_TFCSetup_AE_Sensor_NMC_RTDPower","TS_TFCSetup_AE_Sensor_NMC_Th","TS_TFCSetup_AE_Sensor_RMS","TS_TFCSetup_AE_Sensor_RMS_RTDPower","TS_TFCSetup_AE_Sensor_RMS_Th","TS_TFCSetup_AE_Sensor_dDEV","TS_TFCSetup_AE_Sensor_dDEV_RTDPower","TS_TFCSetup_AE_Sensor_dDEV_Th","TS_TFCSetup_AE_Sensor_dNMC","TS_TFCSetup_AE_Sensor_dNMC_RTDPower","TS_TFCSetup_AE_Sensor_dNMC_Th","TS_TFCSetup_AE_Sensor_dRMS","TS_TFCSetup_AE_Sensor_dRMS_RTDPower","TS_TFCSetup_AE_Sensor_dRMS_Th","TS_TFCSetup_AE_Sensor_fdDEV","TS_TFCSetup_AE_Sensor_fdDEV_RTDPower","TS_TFCSetup_AE_Sensor_fdNMC","TS_TFCSetup_AE_Sensor_fdNMC_RTDPower","TS_TFCSetup_AE_Sensor_fdRMS","TS_TFCSetup_AE_Sensor_fdRMS_RTDPower","TS_TFCSetup_MaxPowerAtFreq","TS_TFCSetup_MaxPowerDelta","TS_TFCSetup_MechClearance (nm)","TS_TFCSetup_R_TDownPower (mW)","TS_TFCSetup_R_TDownPowerIter (mW)","TS_TFCSetup_R_TDownVoltage (V)","TS_TFCSetup_ReadTFCBO (mW)","TS_TFCSetup_ReadTFCBO_V (V)","TS_TFCSetup_TA_Sensor_A","TS_TFCSetup_TA_Sensor_A_RTDPower","TS_TFCSetup_TA_Sensor_A_Th","TS_TFCSetup_TA_Sensor_D","TS_TFCSetup_TA_Sensor_D_RTDPower","TS_TFCSetup_TA_Sensor_D_Th","TS_TFCSetup_TD_DetectedBy","TS_TFCSetup_TD_TFC_Power (mW)","TS_TFCSetup_TS_TFC_R (Ohm)","TS_TFCSetup_WriteTFCBO (mW)","TS_TFCSetup_WriteTFCBO_V (V)"
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",9,,,,,5.60394614212549E-02,,,1.98075668964409E-02,,,0.751098036569391,,,6.24797867532555E-05,,,-1.89168224311606E-02,,,6.09942075172643E-04,,,-5.34113121030342E-06,,-4.07480715907204E-03,,3.40386884901834E-04,,,,,,,,,,0,,,0,,,,35.9719581604004,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",10,,,,,5.21424525228879E-02,,,7.08921141474841E-02,,,0.745804718483941,,,-2.41790986901311E-04,,,5.09305534016628E-03,,,-2.34340089539497E-04,,,-1.51388420725904E-04,,-2.3955172587644E-03,,1.31521850315806E-04,,,,,,,,,,0,,,0,,,,40.0578727722168,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",11,,,,,0.056321489568463,,,0.121642776636246,,,0.743427059102611,,,3.52165747438739E-05,,,1.27160615380515E-02,,,-9.57867340518209E-04,,,-1.75347652764135E-04,,2.50547757114283E-03,,-2.90240451083535E-04,,,,,,,,,,0,,,0,,,,43.9803504943848,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",12,,,,,5.39661698798517E-02,,,-0.02490661843091,,,0.74855364542613,,,2.27725775774584E-04,,,-1.19622926279302E-02,,,3.43255778132117E-04,,,2.99135644122174E-05,,-1.9846395322283E-03,,-2.51178940201731E-05,,,,,,,,,,0,,,0,,,,48.0662651062012,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",13,,,,,5.71990914010699E-02,,,1.59509729201363E-02,,,0.755029453608166,,,1.09585321752734E-04,,,-1.31976368855689E-02,,,1.44878017314126E-03,,,2.16883869120562E-04,,-6.40064312941855E-03,,4.19673453346214E-04,,,,,,,,,,0,,,0,,,,51.9887390136719,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",14,,,,,4.92802881815079E-02,,,3.70448314900592E-04,,,0.74898943706728,,,-5.85121674236762E-04,,,3.15632373291259E-03,,,5.44168954966056E-05,,,-1.06900739193677E-04,,-8.64577453641255E-04,,1.11104884693707E-04,,,,,,,,,,0,,,0,,,,56.0746536254883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",15,,,,,5.37924671310933E-02,,,1.95289945443807E-02,,,0.748563068540769,,,-4.25381790489992E-04,,,4.4678400795385E-04,,,-8.07451083528546E-04,,,-2.55540357714151E-04,,4.89886832456176E-03,,-2.70932125213699E-04,,,,,,,,,,0,,,0,,,,59.9971313476563,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",16,,,,,5.25102179091194E-02,,,4.41497607783359E-04,,,0.749969320403345,,,4.11720595550796E-04,,,9.05668532943229E-06,,,1.24906169705818E-04,,,7.64424106106904E-05,,9.365804380555E-04,,-4.88819473547188E-05,,,,,,,,,,0,,,0,,,,63.9196090698242,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",17,,,,,5.38370304686572E-02,,,8.55284183509845E-02,,,0.750970653721706,,,5.56457971904815E-06,,,8.24128252639784E-03,,,3.00632771289209E-04,,,8.74272109289944E-05,,1.79025997647984E-03,,2.45247894290249E-05,,,,,,,,,,0,,,0,,,,68.0055236816406,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",18,,,,,5.41765335934917E-02,,,9.57647796268859E-02,,,0.752297324442317,,,2.08071383411096E-04,,,1.19029349282471E-02,,,2.90695830038944E-04,,,1.23532415798561E-04,,8.40521678391285E-03,,-1.09369567671869E-04,,,,,,,,,,0,,,0,,,,71.9279937744141,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",19,,,,,5.26378495631541E-02,,,0.121061543421277,,,0.751657363697778,,,-1.49740671775651E-04,,,4.43699027719379E-03,,,8.57488746361591E-05,,,8.96876942191014E-05,,5.25825013154852E-03,,-1.50898616145797E-04,,,,,,,,,,0,,,0,,,,76.0139083862305,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",20,,,,,5.30800115091664E-02,,,3.16947160906346E-02,,,0.752434353035356,,,-1.36921624040827E-04,,,-8.00036522491087E-03,,,1.71106243705878E-05,,,3.25392515814681E-05,,-6.12645573217994E-03,,1.45876773959155E-04,,,,,,,,,,0,,,0,,,,79.9363861083984,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",21,,,,,5.51147350369002E-02,,,4.61633922387468E-02,,,0.748037465303152,,,4.09595530744995E-04,,,-0.012385694982913,,,-5.9861233791619E-04,,,7.79533223546229E-05,,-1.01866777583078E-02,,4.13742242187816E-05,,,,,,,,,,0,,,0,,,,82.0610580444336,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",22,,,,,5.33366626470025E-02,,,1.35947270059001E-02,,,0.745598551031241,,,6.28136322511032E-05,,,-4.42985005912495E-03,,,-1.67301636317762E-03,,,-9.73514861788033E-05,,-5.88372927187157E-03,,-7.06542248129295E-04,,,,,,,,,,0,,,0,,,,84.0223007202148,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",23,,,,,5.48965681868082E-02,,,-9.48899520218362E-03,,,0.742808178974006,,,-5.56197612555232E-05,,,-1.41880973276155E-02,,,-1.33316155520974E-03,,,-8.62223016836636E-05,,-6.87170161002478E-03,,-8.11753285822916E-04,,,,,,,,,,0,,,0,,,,85.983528137207,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",24,,,,,5.40287724823038E-02,,,2.60290544014003E-04,,,0.748727162822278,,,1.76447447381817E-04,,,-3.39949984231947E-03,,,7.97612656576093E-04,,,9.1988537215859E-05,,-1.31818121399767E-03,,2.1562628681119E-04,,,,,,,,,,0,,,0,,,,87.9447708129883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",25,,,,,4.72160347861018E-02,,,-4.48972389094637E-02,,,0.741739823465332,,,-1.87975866614891E-03,,,-8.66592845696775E-03,,,-2.6147279377428E-04,,,-5.97642886680576E-04,,2.60848479097519E-03,,4.21640891465537E-04,,,,,,,,,,0,,,0,,,,90.0694427490234,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",26,,,,,5.74863689673858E-02,,,6.37007923767476E-02,,,0.752149219534249,,,8.46223382907377E-04,,,1.55266342691706E-02,,,8.37525263517433E-04,,,2.56063245165804E-05,,1.15710182236151E-02,,8.13325862740778E-04,,,,,,,,,,0,,,0,,,,92.0306854248047,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",27,,,,,5.40187274198461E-02,,,7.43592367628583E-02,,,0.751185461480165,,,1.7342845812224E-03,,,3.04033532168561E-02,,,2.40807945484327E-03,,,6.03705499699566E-04,,1.70181934645417E-02,,1.32388924436434E-03,,,,,,,,,,0,,,0,,,,93.9919204711914,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",28,,,,,0.052988076827297,,,2.07673484430524E-02,,,0.752638631232419,,,-1.14679641526179E-03,,,-1.09454695392535E-02,,,1.24770816027425E-04,,,4.69233854581675E-06,,2.38326084097471E-03,,5.57581225645554E-04,,,,,,,,,,0,,,0,,,,95.9531707763672,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",29,,,,,5.53532942906193E-02,,,0.043439504189067,,,0.751909309200562,,,3.26626226332192E-04,,,-7.56739567791551E-03,,,1.77156839818433E-04,,,1.76301959735265E-04,,-5.37918123199533E-03,,-1.98869701863033E-04,,,,,,,,,,0,,,0,,,,98.0778350830078,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",30,,,,,5.62234109759254E-02,,,1.51524780335861E-02,,,0.747611862298757,,,7.9182765602525E-04,,,-1.37420416901859E-03,,,-1.23027003680905E-03,,,2.49539343164766E-04,,-6.68564500608849E-03,,-1.17165603799288E-03,,,,,,,,,,0,,,0,,,,100.039077758789,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",31,,,,,5.22886030328279E-02,,,0.127435874337488,,,0.746234526855346,,,-7.8131514692136E-04,,,2.14141101869653E-02,,,-1.44673411735277E-03,,,-2.69984007630228E-04,,-1.2819426030934E-03,,-1.3591397813602E-03,,,,,,,,,,0,,,0,,,,102.000312805176,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",32,,,,,5.76098223190525E-02,,,4.46166273581539E-02,,,0.753989345612932,,,3.53452955332753E-04,,,7.51161674113547E-03,,,1.62588133468107E-03,,,-2.09584278329241E-04,,3.58625606121026E-04,,-1.0809875464972E-06,,,,,,,,,,0,,,0,,,,103.961555480957,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",33,,,,,5.75642425895734E-02,,,-0.13470375246854,,,0.751590698886924,,,1.34497629570468E-03,,,-6.68301123355119E-02,,,1.36550731730314E-03,,,1.1545547219846E-05,,-2.17897256268981E-02,,4.79198472332631E-04,,,,,,,,,,0,,,0,,,,105.922790527344,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",34,,,,,5.65815692570157E-02,,,0.234703551792824,,,0.747908202689399,,,-2.51657990860393E-04,,,4.65224906768588E-02,,,-1.48831865109145E-03,,,2.54405298044476E-04,,9.57526195894023E-03,,1.65362408518891E-04,,,,,,,,,,0,,,0,,,,108.047470092773,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",35,,,,,0.048158906959344,,,5.80923681129361E-02,,,0.759773186768039,,,-2.30189236041042E-03,,,4.71855481325802E-02,,,2.00260863441713E-03,,,-5.69098167870904E-04,,2.36721574196556E-02,,1.05158385655928E-03,,,,,,,,,,0,,,0,,,,110.00870513916,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",36,,,,,5.48480138495533E-02,,,1.99956896605686E-02,,,0.75428746036018,,,-4.41955035082663E-04,,,-5.47379220373973E-02,,,1.62633685404865E-03,,,-7.70227725915775E-04,,-1.13214321485927E-02,,7.04982019758767E-04,,,,,,,,,,0,,,0,,,,111.969940185547,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",37,,,,,5.28478304116185E-02,,,0.178808490889866,,,0.758674310327496,,,1.19539836409396E-03,,,3.07754769631196E-02,,,-2.80148548539379E-04,,,2.91314239218269E-04,,2.49045170215756E-03,,-1.20746390605204E-04,,,,,,,,,,0,,,0,,,,113.931182861328,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",38,,,,,5.51867578840916E-02,,,0.222749130500741,,,0.755728202027404,,,8.29054689682482E-05,,,4.96226276595246E-02,,,3.52612448942809E-04,,,3.91983954392312E-04,,1.66593740923821E-02,,-6.0622109390545E-04,,,,,,,,,,0,,,0,,,,116.055847167969,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",39,,,,,6.03605750453408E-02,,,0.126875218044049,,,0.754977270778696,,,1.83869693217273E-03,,,-1.27103414417512E-02,,,-9.04827144794348E-04,,,7.60493209658547E-04,,2.50495425299705E-03,,-9.22910178409296E-04,,,,,,,,,,0,,,0,,,,118.01708984375,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",40,,,,,6.47859554119873E-02,,,0.21305472553682,,,0.760617675717052,,,2.44722805527883E-03,,,-2.47150032468834E-03,,,1.24652682206842E-03,,,1.3566923531461E-03,,-1.03842595317304E-02,,1.52297417441307E-04,,,,,,,,,,0,,,0,,,,119.978324890137,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",41,,,,,6.57691721853658E-02,,,0.262455786050061,,,0.76041989766283,,,1.37887262162336E-03,,,3.45650320050961E-02,,,1.3875481952071E-03,,,9.55297899787341E-04,,-8.06337372009438E-03,,3.54021587679266E-04,,,,,,,,,,0,,,0,,,,121.939567565918,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",42,,,,,0.06623145582169,,,0.382317137259114,,,0.767307621945021,,,3.53776460605021E-04,,,4.14258318646185E-02,,,1.63731914725316E-03,,,-2.99582377844424E-04,,1.90329934173496E-02,,3.10504050934437E-04,,,,,,,,,,0,,,0,,,,124.064239501953,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68N78T","Avg",43,,,,,7.06249039805853E-02,,,0.39434810272685,,,0.766963972134726,,,1.18840755535537E-03,,,3.22797535453527E-02,,,1.60161802034995E-03,,,-8.26379727117942E-04,,1.22652586481964E-02,,9.60460208818648E-04,,,,,,,,,,0,,,0,,,,126.025482177734,,,

<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<<
>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>>
"Start Time","Station","Part","Operator","Elapsed","Product","Head Stack S/N","Disk Pack S/N","Device ID","Disk ID","Product"
"6/21/2017 3:42:57 PM","HAMR-DET5","WM68-F18-G2","1000134533","00:00:18","Astra_PA5275_A","8","E010R9J002","77508","E010R9J003","Astra_PA5275_A"

"ZName","Zone Setup","Track #","Head #","Head S/N","Iteration ID","Conf","TS_TFCSetup_AEPowerRF0","TS_TFCSetup_AEPowerRF1","TS_TFCSetup_AEPowerRF2","TS_TFCSetup_AEPowerRF3","TS_TFCSetup_AE_Sensor_DEV","TS_TFCSetup_AE_Sensor_DEV_RTDPower","TS_TFCSetup_AE_Sensor_DEV_Th","TS_TFCSetup_AE_Sensor_NMC","TS_TFCSetup_AE_Sensor_NMC_RTDPower","TS_TFCSetup_AE_Sensor_NMC_Th","TS_TFCSetup_AE_Sensor_RMS","TS_TFCSetup_AE_Sensor_RMS_RTDPower","TS_TFCSetup_AE_Sensor_RMS_Th","TS_TFCSetup_AE_Sensor_dDEV","TS_TFCSetup_AE_Sensor_dDEV_RTDPower","TS_TFCSetup_AE_Sensor_dDEV_Th","TS_TFCSetup_AE_Sensor_dNMC","TS_TFCSetup_AE_Sensor_dNMC_RTDPower","TS_TFCSetup_AE_Sensor_dNMC_Th","TS_TFCSetup_AE_Sensor_dRMS","TS_TFCSetup_AE_Sensor_dRMS_RTDPower","TS_TFCSetup_AE_Sensor_dRMS_Th","TS_TFCSetup_AE_Sensor_fdDEV","TS_TFCSetup_AE_Sensor_fdDEV_RTDPower","TS_TFCSetup_AE_Sensor_fdNMC","TS_TFCSetup_AE_Sensor_fdNMC_RTDPower","TS_TFCSetup_AE_Sensor_fdRMS","TS_TFCSetup_AE_Sensor_fdRMS_RTDPower","TS_TFCSetup_MaxPowerAtFreq","TS_TFCSetup_MaxPowerDelta","TS_TFCSetup_MechClearance (nm)","TS_TFCSetup_R_TDownPower (mW)","TS_TFCSetup_R_TDownPowerIter (mW)","TS_TFCSetup_R_TDownVoltage (V)","TS_TFCSetup_ReadTFCBO (mW)","TS_TFCSetup_ReadTFCBO_V (V)","TS_TFCSetup_TA_Sensor_A","TS_TFCSetup_TA_Sensor_A_RTDPower","TS_TFCSetup_TA_Sensor_A_Th","TS_TFCSetup_TA_Sensor_D","TS_TFCSetup_TA_Sensor_D_RTDPower","TS_TFCSetup_TA_Sensor_D_Th","TS_TFCSetup_TD_DetectedBy","TS_TFCSetup_TD_TFC_Power (mW)","TS_TFCSetup_TS_TFC_R (Ohm)","TS_TFCSetup_WriteTFCBO (mW)","TS_TFCSetup_WriteTFCBO_V (V)"
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,0,3.80918865007767E-02,3.56524300279048E-02,0.111040862811061,1.66779315060467E-02,5.74335140153243E-02,124.382456598248,9.93270496181943E-02,0.193485679884684,0,0.42876704093835,0.749660766738461,125.06523792234,0.823359287635531,0,0,1.09577619982628E-02,0,0,8.76180664313501E-02,0,0,1.68821901548793E-02,0,0,0,0,0,0,208.984375,3.9264232576704,0,124.382456598248,124.382456598248,3.69749757826068,94.3824565982476,3.22087575087834,0,0,1,0,0,1,3,0.00100000004749745,109.914924621582,54.3824565982476,2.44488110503003
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,1,,,,,5.48130771216342E-02,,,0.116564755133353,,,0.7498134011055,,,0,,,0,,,0,,,0,,0,,0,,,,,,,,,,0,,,0,,,,3.93840456008911,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,2,,,,,5.25978713448964E-02,,,0.104550894362991,,,0.75214229860348,,,-6.0269863743628E-04,,,-1.10845398859609E-02,,,-6.4086378466152E-04,,,-1.86288664273953E-04,,-3.42613040943756E-03,,-1.98085163978435E-04,,,,,,,,,,0,,,0,,,,8.02431774139404,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,3,,,,,5.83894871480906E-02,,,0.145889744572424,,,0.74859639838486,,,4.46582902290661E-04,,,3.66178340751348E-03,,,-1.51965966726004E-04,,,7.13725654314917E-05,,-9.41937980471722E-05,,-1.17854741277361E-04,,,,,,,,,,0,,,0,,,,11.9467945098877,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,4,,,,,5.66042651351007E-02,,,9.09652389334541E-02,,,0.751073777756933,,,5.00274593753338E-04,,,-1.69642791168004E-03,,,-1.33425184945755E-04,,,2.25680501511537E-04,,2.78940429023968E-04,,-3.50221890223053E-05,,,,,,,,,,0,,,0,,,,16.0327072143555,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,5,,,,,5.19574884006732E-02,,,0.15227321720942,,,0.751052335499681,,,-8.03157489178444E-04,,,7.97098080503823E-04,,,3.06670502308845E-04,,,-1.30297360906235E-04,,1.37391865041446E-03,,1.69136886516235E-04,,,,,,,,,,0,,,0,,,,19.9551849365234,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,6,,,,,5.48379473211536E-02,,,0.291319189935765,,,0.748925098088401,,,-2.2055840435456E-04,,,2.50180049084443E-02,,,-2.683035608985E-04,,,-1.2890629013144E-04,,9.32342240982768E-03,,8.65901225456709E-05,,,,,,,,,,0,,,0,,,,24.0410976409912,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,7,,,,,5.87997089280865E-02,,,0.125231225505134,,,0.758920108486598,,,8.54381691264696E-04,,,-3.37670826523458E-03,,,9.82441469712453E-04,,,2.24672396548569E-04,,3.09836853660711E-03,,4.11705192919724E-04,,,,,,,,,,0,,,0,,,,27.9635734558105,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,8,,,,,5.44127813317436E-02,,,8.50910729086363E-02,,,0.755973544338504,,,-5.30900676365438E-05,,,-0.025751506362779,,,8.8013269516182E-04,,,9.28765072663272E-05,,-8.50498677731124E-03,,4.6407381936307E-04,,,,,,,,,,0,,,0,,,,32.049488067627,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,9,,,,,5.56618575579852E-02,,,0.146749938079664,,,0.754120529210191,,,-3.9182075859853E-04,,,2.6870228352288E-03,,,-5.99319270171459E-04,,,-1.23998683996785E-04,,-5.51506377660402E-03,,-1.10623838491351E-04,,,,,,,,,,0,,,0,,,,35.9719581604004,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,10,,,,,5.22121200787165E-02,,,-3.82356479363649E-03,,,0.746804598758271,,,-2.74794647635483E-04,,,-1.11026931125466E-02,,,-1.14491822239491E-03,,,-2.20607893691914E-04,,-7.96657964542072E-03,,-6.8437241625472E-04,,,,,,,,,,0,,,0,,,,40.0578727722168,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,11,,,,,5.43072058388015E-02,,,0.140312897414042,,,0.747744911602613,,,-1.691540152741E-04,,,-8.03786877211964E-04,,,-7.96117040934935E-04,,,-7.27786864367751E-06,,-1.18268675799732E-03,,-6.51793352812963E-04,,,,,,,,,,0,,,0,,,,43.9803504943848,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,12,,,,,0.056102868591009,,,0.186143559654562,,,0.756560882187499,,,4.85833903988659E-04,,,2.37210062301836E-02,,,1.21825742575409E-03,,,1.63708852728771E-04,,9.44719293429983E-03,,1.01807044091795E-04,,,,,,,,,,0,,,0,,,,48.0662651062012,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,13,,,,,5.49543344204998E-02,,,0.152279696007429,,,0.751368652996474,,,8.0806342017473E-05,,,1.49428297148255E-03,,,4.52493205734595E-04,,,-3.39543396497873E-05,,9.06960784078995E-03,,3.62471546201293E-04,,,,,,,,,,0,,,0,,,,51.9887390136719,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,14,,,,,5.59304295480092E-02,,,7.94107821672768E-02,,,0.750514841962822,,,-2.15323023582656E-05,,,-0.013327622308812,,,-7.54963399954404E-04,,,9.44319501632049E-05,,3.78402427780679E-03,,4.62507132840446E-05,,,,,,,,,,0,,,0,,,,56.0746536254883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,15,,,,,5.67602933794883E-02,,,0.220227884646948,,,0.752630244515623,,,2.25508302249979E-04,,,8.48462285634713E-03,,,1.57533680486093E-04,,,2.65124137075529E-04,,-1.18523661526599E-03,,3.58872693728972E-04,,,,,,,,,,0,,,0,,,,59.9971313476563,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,16,,,,,0.051493468475114,,,-1.69711043713478E-02,,,0.7446315480747,,,-5.65581424187521E-04,,,-1.22858424400883E-02,,,-7.499461188617E-04,,,-2.01350803842161E-04,,-9.90940144841314E-03,,-6.10186486524045E-05,,,,,,,,,,0,,,0,,,,63.9196090698242,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,17,,,,,5.25697275608632E-02,,,8.69628335735478E-02,,,0.751890171704605,,,-5.23271793371315E-04,,,-1.66406746217811E-02,,,-9.24121571664053E-05,,,-3.77610492293133E-04,,-8.77624282432715E-03,,-3.32402421736284E-04,,,,,,,,,,0,,,0,,,,68.0055236816406,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,18,,,,,5.57170220394585E-02,,,0.160673115596023,,,0.747307426065479,,,5.27391442861607E-04,,,2.21822785143622E-02,,,3.34134546414279E-04,,,-1.34250661141215E-05,,2.01916048688564E-03,,-1.78633014558827E-04,,,,,,,,,,0,,,0,,,,71.9279937744141,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,19,,,,,5.29769461986922E-02,,,0.232901577140053,,,0.754913172157393,,,5.08490354609905E-05,,,1.82232433817601E-02,,,3.77479424915157E-04,,,9.82818552556276E-05,,1.09591625192676E-02,,1.778328167727E-04,,,,,,,,,,0,,,0,,,,76.0139083862305,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,20,,,,,5.64305315517564E-02,,,0.136736228637239,,,0.752708136807919,,,8.90952244272651E-05,,,-2.98897530996396E-03,,,6.74381388574263E-04,,,2.31951590851338E-04,,8.7562093062841E-03,,6.50675534500115E-04,,,,,,,,,,0,,,0,,,,79.9363861083984,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,21,,,,,5.37584776352446E-02,,,0.13877653284046,,,0.750435852293557,,,1.29239638627471E-04,,,-1.55651918043586E-02,,,-7.40401696154758E-04,,,1.53258700528665E-04,,-4.54630235845831E-03,,-1.71926696750878E-05,,,,,,,,,,0,,,0,,,,82.0610580444336,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,22,,,,,6.16514595931878E-02,,,9.86827503832765E-02,,,0.754411563467351,,,1.27778686963563E-03,,,-9.31333174313335E-03,,,4.16902167878496E-04,,,4.50459763683849E-04,,-8.97777720551035E-03,,-1.23325728460378E-04,,,,,,,,,,0,,,0,,,,84.0223007202148,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,23,,,,,5.73407514608138E-02,,,0.265870058802934,,,0.754877954392047,,,9.13269888830769E-04,,,3.24014008919084E-02,,,1.13247570878207E-03,,,3.99445015909485E-04,,6.21230777444157E-03,,2.43834779907087E-04,,,,,,,,,,0,,,0,,,,85.983528137207,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,24,,,,,5.74854295822864E-02,,,0.202563650527183,,,0.754644516390461,,,-1.06209350546145E-03,,,2.64835416681165E-02,,,5.93893433475191E-05,,,-4.72873887752644E-04,,7.05578506443011E-03,,-1.20424575572697E-04,,,,,,,,,,0,,,0,,,,87.9447708129883,,,
"Zone2","Astra_MD_PA5275",102120,1,"WM68GJ6M",0,25,,,,,5.40343271243909E-02,,,0.245890126730396,,,0.749882117507299,,,-8.09225020723834E-04,,,-4.88995340596587E-03,,,-1.22269732957725E-03,,,-6.95758710819494E-04,,9.50762855705836E-05,,-5.00178156918092E-04,,,,,,,,,,0,,,0,,,,90.0694427490234,,,
